,0
0,0.05502482384938849
1,0.06334045856329089
2,0.07206939741408301
3,0.01875439933865855
4,0.1865951208309255
5,8.027430878086261e-05
6,0.000777005046308467
7,0.0135349627555536
8,0.20092445704392892
9,0.1003389013018691
10,0.09430942857875951
11,0.05461818786951062
12,0.020037533517191418
13,0.04552065062215368
14,0.02149015065768771
15,0.023932978062210203
16,0.01693091165227613
17,0.01077883947881009
18,4.5871033589064346e-05
19,0.0008956480750241747
20,0.0
21,0.0
22,0.0
23,0.0
